Checking system parameters...
System parameters already optimal

Starting GameServer (release, LOG_LEVEL=error, ENABLE_REEVALUATION=false; log file: /tmp/ws-loadtest-gameserver.log)...
Waiting for server to listen on 8080...
Starting system monitoring...

> build
> tsc -p tsconfig.json

Running load test...
Report written to /workspace/Examples/GameDemo/ws-loadtest/results/scalability-2026-02-06T14-24-28/run-2/ws-loadtest-1770388096765.{json,html}
2026-02-06 14:28:05.946 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=52709A4B-B4BC-48B3-B964-28D95806275E
2026-02-06 14:28:05.946 ERROR [HeroDefenseServer] WebSocket error sessionID=3AF5930A-1AAE-4499-9567-DC3BE6D3E953, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 14:28:05.946 ERROR [HeroDefenseServer] WebSocket error sessionID=2A438240-77DC-4DF8-B4CF-5CD904BF9DEC, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 14:28:05.946 ERROR [HeroDefenseServer] WebSocket error sessionID=98358A05-DC6C-4241-A2C1-86C7627252F4, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 14:28:05.946 ERROR [HeroDefenseServer] WebSocket error sessionID=01202B34-1E5D-4B2C-8B6C-AAA9A12F4EC1, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 14:28:05.946 ERROR [HeroDefenseServer] WebSocket error sessionID=DBC0B5CA-AC21-456E-8D91-82ADC2211468, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 14:28:05.947 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=074DFC8A-2714-445D-8D8E-2EC85BE1ECAC
2026-02-06 14:28:05.947 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=51595AD7-6882-45BF-AC9C-62FF728A9F95
2026-02-06 14:28:05.947 ERROR [HeroDefenseServer] WebSocket error sessionID=70ADB831-3EC5-45EE-A58A-C9068CE3BDEE, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 14:28:05.947 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=BD3261EB-F8A7-4C36-843D-014C8F3F6DF0
2026-02-06 14:28:05.947 ERROR [HeroDefenseServer] WebSocket error sessionID=3A2308E8-BCEF-42CA-AED4-4A24192973FF, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 14:28:05.947 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=6F9FAAE4-DC1A-4EBD-9108-133784BE77CF
2026-02-06 14:28:05.947 ERROR [HeroDefenseServer] WebSocket error sessionID=2171FA8A-AA2A-42BF-AE44-96DE0439B251, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 14:28:05.982 ERROR [HeroDefenseServer] WebSocket error sessionID=D0C20E52-DDCE-4D6D-84F7-9776BCBFDC61, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 14:28:05.982 ERROR [HeroDefenseServer] WebSocket error sessionID=BAA8C297-93A2-4E74-9628-F962FD01A9B6, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 14:28:05.982 ERROR [HeroDefenseServer] WebSocket error sessionID=4BF8718C-D3BA-4BAD-A4F8-0EBE7D06B42F, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 14:28:05.982 ERROR [HeroDefenseServer] WebSocket error sessionID=C1B38C91-5E0F-4F7A-9BEC-B65EC37BB9B6, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 14:28:05.982 ERROR [HeroDefenseServer] WebSocket error sessionID=57B9A946-4994-4585-A9C4-1280A0D21459, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 14:28:05.982 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=F59682F8-8AF3-4BB3-A044-C68B2F2548DC
2026-02-06 14:28:05.982 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=DF23B982-0F17-4D1B-83B7-30FA85C4F245
2026-02-06 14:28:05.982 ERROR [HeroDefenseServer] WebSocket error sessionID=CB42FE4F-E188-404C-BAC3-C71335AC748D, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 14:28:05.982 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=FC422E20-4F31-4988-8EBF-23AC7C150D8E
2026-02-06 14:28:05.982 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=A9098093-32DA-461E-B3EA-CC84442A1441
2026-02-06 14:28:05.982 ERROR [HeroDefenseServer] WebSocket error sessionID=D44E9119-80D1-4391-A879-D046DA58CC48, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 14:28:05.982 ERROR [HeroDefenseServer] WebSocket error sessionID=E643B130-3054-420C-8FCF-6E7D19924E96, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 14:28:05.983 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=DFEAA900-EFDE-4E94-801D-9F52DC22F0A7
2026-02-06 14:28:05.983 ERROR [HeroDefenseServer] WebSocket error sessionID=878BFEA7-7BF1-477C-A4B9-718F6DF3D719, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 14:28:05.983 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=DDE81304-7993-4571-82C6-474B03CE83C7
2026-02-06 14:28:05.983 ERROR [HeroDefenseServer] WebSocket error sessionID=5657574F-8D4C-4565-B8E3-9A8EF158A391, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 14:28:05.983 ERROR [HeroDefenseServer] WebSocket error sessionID=E347AA1B-890D-48DB-BE51-5197B845E66C, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 14:28:05.983 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=7F3228FE-1321-49CC-991E-C809EB323B0B
2026-02-06 14:28:05.983 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=CA057BBC-C984-4F77-B6EC-F7B12CCE7464
2026-02-06 14:28:05.983 ERROR [HeroDefenseServer] WebSocket error sessionID=244F1765-809E-40B1-9047-89239F74BF14, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 14:28:05.983 ERROR [HeroDefenseServer] WebSocket error sessionID=3B2E8271-C2A8-4E2B-A45E-551C1F384FC3, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 14:28:05.983 ERROR [HeroDefenseServer] WebSocket error sessionID=A5D3A5F4-CAA0-471F-93FF-2C6697D39545, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 14:28:05.983 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=7291A9B8-F6FC-47B1-A85D-9F0006B4CD9E
2026-02-06 14:28:05.983 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=11356FB3-19ED-4394-825E-7E7AE9FE4664
2026-02-06 14:28:16.443 ERROR [HeroDefenseServer] WebSocket error sessionID=12FE6AC8-40DE-429A-85DE-184FA171785D, error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104)
2026-02-06 14:28:16.443 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=50C86562-861C-4661-A404-8AD08B78BF1A
2026-02-06 14:28:16.443 ERROR [HeroDefenseServer] WebSocket error error=read(descriptor:pointer:size:): Connection reset by peer) (errno: 104), sessionID=D97FC44C-8EBB-443A-B4A8-593FC2718BF8
Reevaluation: no records generated (as expected).
Done. Reports in /workspace/Examples/GameDemo/ws-loadtest/results/scalability-2026-02-06T14-24-28/run-2
